,__run_id,__done,problem,llm,iteration,dram_energy,package_energy,pp0_energy,pp1_energy,log_energy,log_time,log_exec,avg_cpu_usage
1049,run_0_repetition_6,DONE,E-UE,ChatGPT,0,0.0,18298559.637,2753614.736,4825346.126,1317.3395385742188,60.038006,11310000.0,6.3073949053438
1050,run_13_repetition_4,DONE,E-PN,Claude,1,0.0,18731145.33,3101953.911,4829495.864,1198.0478515625,60.038136,3910000.0,6.303655388941401
1051,run_38_repetition_7,DONE,H-MN,ChatGPT,2,0.0,19151801.221,3437433.868,4833666.463,1218.0473022460938,60.037468,623000.0,6.3200469349705894
1052,run_7_repetition_1,DONE,E-UE,Gemini,1,0.0,19595050.226,3794871.798,4837861.787,1345.6961059570312,60.0375,11350000.0,6.33438452315885
1053,run_4_repetition_15,DONE,E-UE,Claude,1,0.0,20043031.122,4159006.026,4842455.777,1260.6655883789065,60.037964,11180000.0,6.321210755858311
1054,run_14_repetition_9,DONE,E-PN,Claude,2,0.0,20492120.295,4523553.583,4846831.621,1337.8117065429688,60.03882,4010000.0,6.319881999215414
1055,run_35_repetition_6,DONE,M-CS,Gemini,2,0.0,20944851.021,4892005.039,4851212.841,1291.4073486328125,60.036995,830000.0,6.30579018929472
1056,run_43_repetition_10,DONE,H-MN,Gemini,1,0.0,21381921.739,5242564.177,4855532.859,1227.8748168945312,60.038223,618000.0,6.3408313729240255
1057,run_4_repetition_2,DONE,E-UE,Claude,1,0.0,21827007.672,5601449.955,4860121.305,1345.5007934570312,60.038574,11370000.0,6.319742889499348
1058,run_14_repetition_13,DONE,E-PN,Claude,2,0.0,22274772.123,5963571.408,4864593.595,1250.7300415039065,60.038555,3980000.0,6.318376645693351
1059,run_27_repetition_8,DONE,M-CS,ChatGPT,0,0.0,22708643.545,6312988.299,4868840.181,1276.3611450195312,60.0378,800000.0,6.307675923223908
1060,run_53_repetition_2,DONE,H-SF,Gemini,2,0.0,23129944.75,6650157.664,4873273.817,1145.87158203125,60.035072,7500.0,6.357030721003827
1061,run_17_repetition_14,DONE,E-PN,Gemini,2,0.0,23553619.338,6990310.489,4877513.174,1256.6031494140625,60.038696,3920000.0,6.321696060242447
1062,run_29_repetition_9,DONE,M-CS,ChatGPT,2,0.0,23977640.71,7330342.068,4881788.307,1204.5548706054688,60.038136,790000.0,6.3013846901960155
1063,run_3_repetition_11,DONE,E-UE,Claude,0,0.0,24420039.346,7688649.504,4886183.491,1348.013427734375,60.0366,9200000.0,6.319812311088524
1064,run_52_repetition_8,DONE,H-SF,Gemini,1,0.0,24843468.592,8028536.269,4890310.271,1104.4166259765625,60.03833,6800.0,6.326405139460516
1065,run_16_repetition_15,DONE,E-PN,Gemini,1,0.0,25260635.939,8361477.019,4894430.371,1255.1817626953125,60.034763,3990000.0,6.327560551538816
1066,run_1_repetition_19,DONE,E-UE,ChatGPT,1,0.0,25692405.813,8707729.138,4898670.513,1246.3084106445312,60.03645,11040000.0,6.306711025412296
1067,run_16_repetition_17,DONE,E-PN,Gemini,1,0.0,26123684.253,9054246.406,4902880.454,1238.455078125,60.036613,3970000.0,6.301121938862278
1068,run_39_repetition_15,DONE,H-MN,Claude,0,0.0,26554114.771,9398671.549,4907094.542,1246.5646362304688,60.03628,600000.0,6.319588021186499
1069,run_13_repetition_3,DONE,E-PN,Claude,1,0.0,26987292.47,9746865.857,4911537.15,1240.6948852539065,60.03822,3960000.0,6.326983806797832
1070,run_10_repetition_11,DONE,E-PN,ChatGPT,1,0.0,27417449.601,10089775.138,4915858.93,1236.5078735351565,60.03788,3960000.0,6.322695739443516
1071,run_45_repetition_2,DONE,H-SF,ChatGPT,0,0.0,27823807.635,10411049.945,4920027.759,1106.9074096679688,60.03944,7000.0,6.325940520660426
1072,run_20_repetition_11,DONE,M-GS,ChatGPT,2,0.0,28251031.255,10754634.563,4924661.797,1335.6015625,60.03791,4300000.0,6.326048108034356
1073,run_21_repetition_5,DONE,M-GS,Claude,0,0.0,28704690.586,11124938.316,4929075.545,1316.1426391601565,60.037262,4570000.0,6.328324214713122
1074,run_38_repetition_5,DONE,H-MN,ChatGPT,2,0.0,29162960.97,11498840.972,4933221.777,1332.3220825195312,60.034813,633000.0,6.321242186318204
1075,run_36_repetition_17,DONE,H-MN,ChatGPT,0,0.0,29611047.717,11862876.179,4937264.908,1243.959228515625,60.036293,624000.0,6.312053088977487
1076,run_42_repetition_4,DONE,H-MN,Gemini,0,0.0,30076507.754,12219505.96,4941725.056,1309.3294067382812,60.038044,632000.0,6.338029826202265
1077,run_52_repetition_12,DONE,H-SF,Gemini,1,0.0,30503464.633,12559791.119,4945810.478,1137.7266845703125,60.03939,6800.0,6.332183383033917
1078,run_48_repetition_4,DONE,H-SF,Claude,0,0.0,30907604.161,12877192.009,4949897.598,1163.5518188476565,60.038563,5900.0,6.324337959784606
1079,run_34_repetition_2,DONE,M-CS,Gemini,1,0.0,31319527.767,13204264.996,4953631.637,1181.0706176757812,60.038555,760000.0,6.317056173204979
